intent,slicing_operation,technique,task,run,file
Slice NSI-0047 has been idle for six days. Decommission it and return the resources to the pool.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
RRC connected user ceiling on the critical infrastructure slice is too generous — bring it down to avoid overload.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Can you list all active slices? We're doing a tenant configuration audit.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The remote surgery platform is dropping sessions during peak hours. Push the PDU limit higher.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The hospital consortium is requesting a dedicated slice for their remote surgery pilot.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The URLLC slice is fighting for radio resources with best-effort traffic — we need to fix the RB split.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Once the festival is over, roll the RRC limit on the event slice back to the default baseline.",slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Getting reports of repeated call drops near the eastern ring road — can someone investigate?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Provision an URLLC slice for the remote surgery pilot — sub-millisecond latency is a hard requirement.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The hospital group needs a URLLC slice for their remote surgical robotics pilot.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
PDU sessions on SLICE-1102 are maxing out every evening. Can we push the limit up to reduce drops?,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
List all slice instances. Include throughput and latency figures where available.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Update max RRC connected users for the private 5G enterprise slice at site gNB-112 — their occupancy forecast is up by 40%.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Doing a handover to the night shift — can you pull up all active slices and their tenants?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Which slices are currently assigned to enterprise customers?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Reduce the max UE limit on the old test slice before we decommission it.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Trim the RB allocation on the low-priority background data slice and reallocate to the priority queue.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Enterprise customer cancelled the contract. Terminate their dedicated slice immediately.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Getting an audit request from management. Need the complete slice list with operational status.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The URLLC slice assigned to the mining tunnel project is no longer active. Go ahead and shut it down.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
PDU session limit is too tight on the media production slice — live streaming is dropping connections mid-broadcast.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
We need to raise the RRC connection ceiling for the connected vehicle slice on all highway node sites.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Pull up the slice list for the Istanbul metro area, with throughput stats if available.",slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Set a max RRC connection limit of 300 per slice group for the residential area node.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Can we clean up the slice from the Q1 pilot? It has been idle for six weeks.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Mission-critical comms team is requesting a slice for first responders at the disaster recovery site.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
RAN is congested on cell 47. Give the critical infrastructure slice a bigger RB share to protect its throughput.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Pull up all current slice instances before we start the capacity planning meeting.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Multiple alarm triggers from gNB-047 since 03:00 — need root cause analysis before the morning shift briefing.,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Airport operator says devices are being dropped at the terminal. UE quota needs raising.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
City center gNB is drowning in RRC connections. Throttle the public broadband slice at base station level.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Signaling storm suspected on one gNB — reduce max RRC connections for the affected slice group.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Provision URLLC slice for remote surgery pilot in hospital cluster B.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Increase the max RRC connected users for the private enterprise slice during business hours.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
New device rollout for the utility company starts Monday; increase their slice's UE quota accordingly.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Before the board review I need a snapshot of all running slice instances and their associated tenants.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
We're getting customer complaints about intermittent service in the suburban area east of the bypass. Needs investigation.,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Can someone pull the alarm log for the core network going back to last night's software push?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"List slices — just names and IDs, no metrics needed right now.",slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
New slice needed for the port authority's autonomous vehicle coordination system.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Backhaul link between site 0031 and the aggregation node is showing 40 ms jitter since the fibre works this morning.,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Enterprise slice got starved for radio resources during the morning conference. Adjust the allocation before the afternoon sessions.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Emergency response drill concluded this morning — remove the dedicated slice that was provisioned for it.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
We are onboarding 800 new connected trucks next month; the logistics slice UE limit needs to go up.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Before the concert starts at 20:00, set the RRC connected user limit on the public slice at the venue gNB to 10000.",slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Smart metering rollout added 3000 new sensors this month; the slice quota needs to reflect that.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The pilot slice from last quarter's trial is still running — shut it down.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
We're getting UE rejection alarms on slice NSI-112. Increase the quota before peak hours.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Before we do the core upgrade, pull up all active slices so we know exactly what is running.",slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Users near Tower 214 are reporting call drops; no obvious alarms in the OMC.,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"During the maintenance window tonight, rebalance RB allocations across slices PRN-01 through PRN-04.",slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Push RB allocation for the enterprise video-conferencing slice up to 35% during business hours.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Set an RRC connection ceiling for the MVNO slice on gNB-221 before the subscriber migration completes.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Shift some RBs from the underutilised retail slice to the high-demand enterprise one.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Closing ticket 4421 — the IoT pilot slice is no longer required and should be decommissioned.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Critical infrastructure slice should have a lower RRC ceiling to prevent accidental oversubscription.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Which slices are currently running in the eastern region?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Before the maintenance window kicks off, can you show me which slices are currently active?",slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
What slices do we have active in the northern region right now?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The video streaming slice is suffering poor quality in the eastern cell cluster — increase its RB allocation.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Retail customer says staff can't get on the network during peak times. Increase their UE allowance on the enterprise slice.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Max device count for the healthcare slice needs to go up before the mass vaccination campaign kicks off.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
RRC connected user count is spiking on the eMBB slice at gNodeB-7720 — set a cap.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
We've onboarded a new logistics partner that requires guaranteed latency; provision a dedicated URLLC slice for their fleet management platform.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Before I hand over to the night shift, let me pull a current slice summary.",slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The AR/VR slice throughput is degraded; can we push the RB ratio higher at RAN level?,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Enterprise customer is complaining about latency on their VPN. Can we run a trace?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Several handover failures logged on the motorway corridor cells since the morning. Are we seeing a pattern?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Spin up a new eMBB slice for the downtown enterprise campus starting Monday.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
PDU session count is near the ceiling on the connected car slice — increase the limit before rush hour.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Can you pull the RSRP and SINR trends for sector 4 over the last 72 hours?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Remote surgery slice cannot afford session drops mid-procedure. Increase the PDU limit now.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Event is over but RRC connections on the stadium slice are still elevated. Reduce the limit to normal operating levels.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Update the RRC connection threshold for the enterprise slice on the city center gNBs before the morning rush.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
RRC connections on the enterprise slice are spiking above threshold — apply a new ceiling now.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
We're onboarding a new enterprise customer tomorrow. Stand up a mIoT slice for their sensor network.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The temporary drone delivery pilot is complete. Please terminate that slice and free up the RBs.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Our IoT platform onboarded 5,000 more sensors this morning. Update the UE cap on the mMTC slice accordingly.",slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The port authority has approved the AGV automation project — allocate a network slice for their operations.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
RB allocation on the eMBB public slice feels tight. Can we increase it by 10 percent for the weekend?,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Billing is asking why the enterprise customer's data costs jumped this month. Can someone check the usage logs?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Session limits on the video streaming slice are way too tight for live event traffic tonight.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Our enterprise SLA with the port authority requires a private slice for their automated crane systems. Can we get that provisioned today?,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Pull up the full list of active slices before we open the maintenance window.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Event slice allocation needed for the national football championship at the central stadium this weekend.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The logistics company terminated their contract. Release the slice and reclaim the resources.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"We're onboarding a new enterprise customer at the northern campus, set up their slice.",slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The port authority needs an isolated slice for automated crane operations at the new terminal.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Autonomous drone slice RB allocation is not enough for real-time telemetry feeds during flight ops.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Increase max UE count for NSI-0031 from 10,000 to 15,000 ahead of the campus-wide deployment.",slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Reduce the PDU session cap on the test slice now that the traffic simulation run is finished.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
What slices do we have active on gNB-04 right now?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Transport slice is throttling during rush hour even though the cell is not saturated. Adjust the RB allocation upward.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Update max RRC connections for slice group SG-03 at gNB-1190 to 800.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Contract with the logistics company expired yesterday, please decommission their slice.",slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The logistics depot added 200 forklifts to the fleet — update the slice to accommodate.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Can you pull up the alarm history for the northern cluster from the last 48 hours?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Cut the PDU session limit on the demo slice — it was set too high during the trial and is wasting capacity.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Night traffic is low — shift more RBs to the maintenance slice for the overnight software push.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Before the capacity planning meeting I need to see which slices are running and their current utilization.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Need a quick inventory of all slices before the capacity planning meeting starts.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Spin up a new eMBB slice for the 5G rollout in the northern downtown corridor.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Requesting new eMBB slice for zone 4 enterprise campus, gold SLA class.",slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Pull up all slice instances — need to check what's deployed before we start the upgrade.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Give me a list of all URLLC slices currently deployed across the southern region.,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
During last night's live concert the entertainment slice was constantly throttled. We need a higher RB allocation locked in before the next event.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Reduce radio resource share for the background telemetry slice; it's taking too much airtime from priority services.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The city centre gNB is overloaded on RRC. Tighten the connection cap on the consumer slice.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Decommission SLICE-2241. The trial ended last Friday and the customer did not renew.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The hospital critical care unit is requesting a private slice for their patient monitoring systems.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Before decommissioning the old gNB, I need to see which slices are mapped to it.",slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Emergency drill is tomorrow; raise the UE limit on the public safety slice before 06:00.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The mission-critical slice needs a higher RRC connected user threshold to support the expanded field crew.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Which slices are currently running on the gNB cluster in zone 3?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Enterprise customer contract expired. Decommission their dedicated slice.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Cap the RRC connected users on the eMBB slice at 2000 per gNB to avoid signaling overload.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Smart agriculture platform onboarded 800 new sensors this week, bump the device quota on their slice.",slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The logistics hub slice is sitting at 95% device capacity. Expand the UE quota before it saturates.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Traffic engineering flagged insufficient isolation for the drone corridor operations — allocate a URLLC slice for that segment.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Which slices are currently provisioned on gNB-7 in the northern zone?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Complaints coming in — max devices allowed on slice NSI-0015 needs to go up immediately.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Logistics company SLA is signed. Provision their IoT slice now so the field team can start onboarding devices.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Autonomous vehicle slice is showing jitter issues. Give it a higher RB allocation on the affected cell.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Is the transport backhaul capacity sufficient to support the upcoming 5G densification rollout in zone C?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Decommission the flood-response emergency slice — recovery operations officially ended.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
We are getting a flood of handover failure alarms in the southern cell cluster. Need someone to investigate.,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Indoor signal quality at the central train station is poor — planning a small cell deployment review.,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Smart port project has been approved. Stand up the required network slice for container crane automation.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"The streaming platform slice keeps hitting its session cap. Raise the limit to 50,000 concurrent sessions.",slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Trial period for the logistics slice is over, go ahead and release the resources.",slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Adjust the RRC connected user limit on slice MNO-77 to 3500 to match the updated capacity plan.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Trial period for the smart agriculture slice has concluded. Deallocate it and return the capacity to pool.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Remote worker slice is hitting device limits during business hours; bump the UE count.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The trial period for the private 5G slice ended yesterday; proceed with termination and resource reclamation.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Cap the RRC connected users on the public broadband slice at the central station — it's impacting critical services on the same cell.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Education slice needs a higher RRC limit as the new semester starts and thousands of devices reconnect.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
We're seeing UE admission failures on NSI-0031. Raise the max device quota.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
RB share for the broadband slice in sector 7 is insufficient during the evening peak. Adjust upward.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Session establishment failures are spiking on the logistics slice — the current limit is too tight.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
New IoT customer goes live Monday — they need their own isolated slice before cutover.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Premium-tier customer is complaining about sustained throughput drops — we should increase their RB allocation ratio.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Customer cancelled their contract. Terminate their slice and free all resources.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The gNB in the city center is overloaded — cap the RRC connected users on the consumer slice.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The logistics customer at the port has signed the SLA — stand up their private slice now.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Broadcasting crew arrives tomorrow for the national summit — provision a high-bandwidth eMBB slice for their 8K live stream.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Increase the RRC connected user ceiling for the emergency services slice — drill scenario starts at 09:00.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
How many slices are running right now and what are their current operational statuses?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Pop-up retail slice from the holiday campaign should be gone by now. Terminate it.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Allocate a mMTC slice for the agricultural sensor network deployment in the rural zone.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Open a URLLC slice for the autonomous vehicle pilot in sector 7.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Gaming slice keeps hitting session limits on weekends. Can we increase the PDU quota?,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Throughput on the V2X slice dropped below SLA thresholds after the spectrum refarming. Fix the RB split.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
What slices do we currently have running?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
"Bump the UE cap on the campus IoT slice to 10,000 — new building is going live this month.",slice_ue_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
High retransmission rate on the S1 interface since early morning. Is there a backhaul congestion issue?,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
URLLC slice isn't getting enough radio resources at the gNodeB during busy hour — increase its RB ratio.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Increase the RRC connected user limit for the first responder slice during the mass gathering event.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Coverage gap reported near the industrial park on the eastern edge — site survey might be needed.,other,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Session exhaustion alert on the retail slice — can we get that ceiling raised before the weekend sale?,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Please provision a slice for the upcoming smart meter rollout across district 7.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The pilot slice for the smart campus deployment has expired — go ahead and shut it down.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Internal team needs a sandbox slice for 5G SA feature testing — isolated from production traffic.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Gaming slice is getting latency spikes in the evenings — increase the RB allocation at the RAN level.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Autonomous factory slice needs a larger RB ratio to maintain latency targets during full production.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The URLLC slice for remote monitoring needs a stricter RRC user bound to protect its latency budget.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Update RRC connection ceiling on slice group SG-05 to 800 per cell. Current config is too permissive.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Rebalance RB allocation across all slices before the football match tonight — gaming and event slices take priority.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Emergency comms slice needs a higher RB share — first responders are reporting degraded voice quality.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Scheduled decom for the pilot slice in zone B per the customer agreement — proceed when ready.,slice_deallocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Gaming slice is starving for radio resources during evening peak. Give it a bigger RB ratio.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Allocate a dedicated eMBB slice for the broadcast crew covering the national championship. They need high throughput on site.,slice_allocation,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
The MVNO agreement specifies a cap of 500 simultaneous RRC connections — enforce that limit on their slice.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Quick one — how many slices are running right now on gNB-22?,slice_list,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
Cut RB allocation on the inactive wholesale slice in half — we need headroom for the new sports venue contract.,slice_rb_update,natural_language_distribution_diversity,task_2,1,task_2_natural_language_distribution_diversity_1.json
