intent,slicing_operation,technique,task,run,file
RB allocation on the enterprise slice is too low for the throughput demands they're reporting.,slice_rb_update,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
We need to rebalance radio resources — shift 10% of RBs from the mMTC slice to eMBB.,slice_rb_update,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
URLLC slice is showing latency spikes. Could be resource-starved at the RAN level — check and increase RB ratio if needed.,slice_rb_update,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
City center gNB is overloaded. Cap RRC connections on the non-critical slices to protect priority traffic.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
Set a max RRC connection limit of 300 per slice group for the residential area node.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
Emergency services slice needs guaranteed connection slots. Lower the RRC ceiling on the consumer slice sharing the same gNB.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
RRC signaling load is spiking near the convention center. Lower the connection limit on the event slice.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
Increase the max RRC connected users for the private enterprise slice during business hours.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
High retransmission rate on the S1 interface since early morning. Is there a backhaul congestion issue?,other,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
Customers are reporting call drops near the tunnel on Route 12. Any coverage gap there?,other,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
What's the average end-to-end latency on the eMBB service in the downtown cluster this week?,other,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
Throughput dropped sharply on the northern sector starting at 02:30. Can you do an RCA?,other,natural_language_distribution_diversity,task_2,32,task_2_single_natural_language_distribution_diversity_32.json
Spin up a new eMBB slice for the downtown commercial zone before the weekend rollout.,slice_allocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
We're onboarding a new enterprise customer for private 5G — need a dedicated slice provisioned by Thursday.,slice_allocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The gaming event starts in two hours; get a low-latency slice allocated for the venue right away.,slice_allocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Provision a URLLC slice for the remote surgery pilot at City Hospital.,slice_allocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Can we get a new slice set up for the port authority's autonomous vehicle corridor?,slice_allocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The mining company trial goes live next week — spin up a high-reliability slice for their underground sensors.,slice_allocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Our railway partner needs a dedicated slice for passenger information systems along the northern corridor.,slice_allocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Tear down the trial slice from last month's tech expo.,slice_deallocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Event's over — deallocate the temporary concert slice immediately.,slice_deallocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The media company's broadcast pilot wrapped up yesterday; release their slice.,slice_deallocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Closing ticket 4421 — the IoT pilot slice is no longer required and should be decommissioned.,slice_deallocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Release resources on NS-007; the tenant contract has expired.,slice_deallocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The smart parking project in the city center is complete; the dedicated sensor slice can now be safely terminated and its resources freed.,slice_deallocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The pop-up retail event finished Sunday and the client has confirmed we can remove their slice.,slice_deallocation,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
How many slices are currently running in the eastern region?,slice_list,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Pull the slice inventory before the capacity review meeting.,slice_list,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Which slices are active on gNB-221 right now?,slice_list,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Give me a quick overview of all deployed slices and their current operational state.,slice_list,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Need to verify what slices are live before we push the maintenance window tonight.,slice_list,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Can you list all active slices? We're doing a tenant configuration audit.,slice_list,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
"Bump the UE cap on the smart city slice to 50,000.",slice_ue_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
We're hitting the device limit on the logistics slice — need to raise the max UE count before the fleet expansion.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
New device rollout for the utility company starts Monday; increase their slice's UE quota accordingly.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The hospital slice is nearly full on registered devices — can we expand the UE limit before the medical equipment deployment?,slice_ue_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Slice-12 UE quota needs to go up — current cap is too tight for the peak conference load.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The airport slice is running out of device capacity with all the new gate tablets being activated.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Increase max UEs for the retail chain slice from 5000 to 8000.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Raise the PDU session limit on the transport logistics slice.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Sessions are being rejected on the fleet management slice — PDU quota needs adjustment.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The surveillance camera network is scaling up; their slice will need more concurrent session capacity.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
PDU session utilization on the drone coordination slice is at 92% — we need to increase the cap before it fills up.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Getting session establishment failures on NS-044 — looks like we're hitting the PDU session ceiling.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The remote asset monitoring service is growing faster than expected; can we increase its session limit?,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Boost RB allocation on the video streaming slice by 20% ahead of tonight's live broadcast.,slice_rb_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
RAN resources on the industrial automation slice feel constrained during the morning shift — widen the RB share.,slice_rb_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The 4K broadcast trial needs more radio bandwidth assigned to its slice for the upcoming live event.,slice_rb_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Throughput is degraded on the emergency services slice during peak hours — RB ratio should be increased.,slice_rb_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Up the RB share on NS-016 — clients are complaining about slow speeds.,slice_rb_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The AR/VR gaming slice is underperforming in the evening — should we push more radio resources to it?,slice_rb_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
"During last night's traffic spike, the public safety slice couldn't maintain guaranteed throughput due to insufficient radio resource blocks — we need to raise the RB allocation.",slice_rb_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Cap RRC connections on the general consumer slice at the northern gNB to prevent overload.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
RRC load is spiking at gNB-034 — restrict connected users on the entertainment slice.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
The smart grid slice should not compete with emergency services for RRC slots — lower the connected user limit for the grid slice.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
gNodeB in sector 7 is overloaded; reduce the RRC connection limit for the low-priority broadband slice.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
We need to tighten the RRC cap on the consumer slice before the football match tonight to protect priority services.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Customers near the eastern industrial zone are reporting no signal — possible coverage gap.,other,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Can you pull the average uplink latency numbers for the last 24 hours across all cells?,other,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
We have a batch of N3 interface alarms firing since 03:00 — need root cause before the morning briefing.,other,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Why is uplink throughput dropping on cell 441 during business hours? No config changes were made.,other,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
A corporate customer is disputing their data usage charges from the last billing cycle.,other,natural_language_distribution_diversity,task_2,33,task_2_single_natural_language_distribution_diversity_33.json
Spin up a new eMBB slice for the 5G rollout in the northern downtown corridor.,slice_allocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The logistics partner needs a dedicated slice ready before the warehouse goes live next Monday.,slice_allocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Provision a URLLC slice for the remote surgery pilot at City General Hospital.,slice_allocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
New slice needed for the port authority autonomous vehicle trial starting this weekend.,slice_allocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
We signed a new enterprise SLA with the mining company — they need their own slice isolated from the public network.,slice_allocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Allocate a MIoT slice for the smart meter rollout across the eastern grid zone.,slice_allocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Event organizer is requesting a temporary high-bandwidth slice for the three-day music festival starting Friday.,slice_allocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Tear down the trial slice we created for the trade show — the event ended yesterday.,slice_deallocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The construction site project slice is no longer required; the contract expired last week.,slice_deallocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
"Decommission slice NSI-0047, the drone delivery pilot has been cancelled.",slice_deallocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
We need to release resources from the stadium slice now that the championship season is over.,slice_deallocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Shut down the emergency response slice used during the flood — recovery teams have demobilized.,slice_deallocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
"That PoC slice for the university has been idle for two months, go ahead and delete it.",slice_deallocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Maintenance window tonight — first thing on the list is removing the decommissioned slices from last quarter.,slice_deallocation,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Pull up all current slice instances before we start the capacity planning meeting.,slice_list,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
How many active slices do we have right now across all gNBs?,slice_list,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Get me the full slice inventory with their current operational states.,slice_list,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Need to see which slices are running in the southern region before the maintenance freeze kicks in.,slice_list,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Can you list all slice instances and flag any that have been inactive for over 72 hours?,slice_list,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Quick check — show me the slices assigned to enterprise customers.,slice_list,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The UE cap on the public safety slice needs to go up — we're expecting more responders on scene.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Bump the max devices on the smart campus slice; the university just onboarded another building.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
During the half-time show we hit the UE limit on the venue slice — raise it before the next match.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The hospital slice is running close to its device ceiling; increase the UE quota before the night shift.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Reduce the max UE count on the test slice — we don't need that much headroom during off-peak.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Fleet management slice needs more device slots; the logistics company doubled their vehicle count this quarter.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
IoT slice PDU session quota is too low for the sensor deployment happening next week — please raise it.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
We keep hitting the session cap on the video surveillance slice during peak hours. Increase the limit.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The connected car slice PDU quota needs adjusting — new vehicles just came online in zone 3.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Session exhaustion alert on the retail slice — can we get that ceiling raised before the weekend sale?,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Lower the PDU session limit on the temporary event slice now that visitor numbers have dropped off.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
"Telemetry slice is approaching session limit during the morning production shift, please update the quota.",slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Radio resources on the broadband slice are not keeping up with evening demand — push the RB ratio higher.,slice_rb_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The gaming slice keeps buffering after 8 PM. We need more RBs allocated before tonight.,slice_rb_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Throughput on the enterprise slice is degraded. Increase the resource block share at gNB-114.,slice_rb_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Cut back the RB allocation on the low-priority data slice during the sports broadcast window.,slice_rb_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The URLLC slice is fighting for radio resources with best-effort traffic — we need to fix the RB split.,slice_rb_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
"Temporary event is over, scale down the RB ratio on that slice back to baseline.",slice_rb_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
RRC connection count for the critical infrastructure slice is too high — cap it now.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
We need to reduce the RRC connected user limit for the IoT slice group; the gNB is overloaded.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Set a tighter RRC ceiling on the public slice during the concert window to protect the emergency channel.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
After the firmware update the RRC limit reverted to default — push it back to 3000 for the enterprise slice group.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
RRC load at the city center gNB is spiking on the eMBB slice — lower the connection ceiling temporarily.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The mission-critical slice needs a higher RRC connected user threshold to support the expanded field crew.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
We're seeing elevated retransmissions on the S1 interface since last night's software upgrade. What's going on?,other,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Multiple customers near sector 7 are reporting dropped calls. Is there a hardware issue at that site?,other,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Latency on the backhaul link between RAN and core jumped to 45 ms this morning — need root cause.,other,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Can you check the alarm log for gNB-302? There were three consecutive link failures overnight.,other,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
End-to-end throughput for industrial customers in zone B is 40% below SLA. Is this a transport issue?,other,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
The NOC dashboard is showing high PRB utilization across the downtown cells but I don't know which service is causing it.,other,natural_language_distribution_diversity,task_2,34,task_2_single_natural_language_distribution_diversity_34.json
Deploy a new eMBB slice for 5G video streaming services in the downtown area.,slice_allocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
The new hospital campus going live next week needs a dedicated low-latency slice for medical imaging transfers.,slice_allocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Emergency: we need a priority slice up immediately for first responders at the disaster site.,slice_allocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Can we spin up a temporary slice for the music festival this weekend? Expecting 80k attendees.,slice_allocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Provision a V2X slice for the autonomous vehicle pilot corridor on the highway.,slice_allocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Smart port operator requesting a dedicated slice for crane automation and AGV control.,slice_allocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Set up a drone delivery slice for the logistics partner — they need guaranteed bandwidth in zone B.,slice_allocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
"The trial slice for the university campus expired two weeks ago, please tear it down.",slice_deallocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Enterprise customer contract ended — release all resources tied to their dedicated slice.,slice_deallocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
"Decom the gaming event slice, the tournament wrapped up last night.",slice_deallocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Maintenance window is closed and the redundancy slice is no longer needed. Clean it up.,slice_deallocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
We have three stale slices lingering from last month's pilot — should we remove them now?,slice_deallocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Immediately shut down slice NSI-447; possible security breach detected on that segment.,slice_deallocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
The temporary MBB slice we created for the trade show needs to be deallocated — event ended yesterday.,slice_deallocation,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
List all active slices before we start the maintenance window.,slice_list,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
What slices are currently running on the core network?,slice_list,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Give me a full inventory of existing slice instances with their current status.,slice_list,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Doing a handover to the night shift — can you pull up all active slices and their tenants?,slice_list,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Need to audit the slice portfolio before the capacity planning meeting.,slice_list,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Show me which slices are assigned to enterprise customers in region North.,slice_list,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
The stadium slice is hitting its UE cap during halftime — bump the limit up.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
"More ambulances are being added to the emergency services fleet, so we need to raise the UE quota on the public safety slice.",slice_ue_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Update max UEs on slice NSI-112 to 5000.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
The IoT pilot slice is almost at device capacity and the deployment is only half done.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Event is over — drop the UE limit on the venue slice back to baseline.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Smart metering rollout added 3000 new sensors this month; the slice quota needs to reflect that.,slice_ue_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
PDU session count is near the ceiling on the connected car slice — increase the limit before rush hour.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Raise PDU session cap for the video surveillance slice; new cameras are being activated across the city.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Set maximum concurrent PDU sessions on slice NSI-88 to 10000.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Session quota on the retail IoT slice is too low — we're rejecting connections at peak shopping hours.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
After the conference finishes we can reduce the PDU session limit on the event slice.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
The telemedicine platform needs more concurrent sessions on the healthcare slice to support the morning clinic rush.,slice_pdu_session_quota_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Boost the RB ratio for the URLLC automation slice — latency is creeping up under load.,slice_rb_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Reduce radio resource share for the background telemetry slice; it's taking too much airtime from priority services.,slice_rb_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Update RB allocation on NSI-201 to 35 percent.,slice_rb_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
The live broadcast slice needs more RBs during the prime time window — viewers are complaining about buffering.,slice_rb_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Rebalance radio resources — give the enterprise slice a larger share and reduce what the test slice is consuming.,slice_rb_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
RAN is congested at site 4471; can we adjust the RB split between the two active slices there?,slice_rb_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Night traffic is low — shift more RBs to the maintenance slice for the overnight software push.,slice_rb_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
RRC connected user count is spiking on the eMBB slice at gNodeB-7720 — set a cap.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Raise the RRC connection limit for the public offload slice ahead of the holiday weekend.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Update max RRC connections for slice group SG-03 at gNB-1190 to 800.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
gNodeB overloaded — restrict RRC connections on the non-critical slice to free up signaling capacity.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
The critical infrastructure slice keeps competing with consumer traffic at the same gNB — lower the RRC limit on the consumer slice.,slice_rrc_con_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
"Peak hour is over, can we reset RRC limits back to normal on all slices in zone 5?",slice_rrc_con_update,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Throughput dropped by 40 percent on the transport segment between nodes TN-31 and TN-45 — what's causing it?,other,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Multiple users calling in about dropped calls near the eastern ring road — is there a cell outage?,other,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Jitter is too high on the backhaul link between the data center and the regional hub. Need an RCA.,other,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Check whether yesterday's firmware upgrade on gNB-5501 caused any performance regressions.,other,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Our NPS scores for the gaming segment dropped this week — can you pull relevant KPIs to investigate?,other,natural_language_distribution_diversity,task_2,35,task_2_single_natural_language_distribution_diversity_35.json
Deploy a new eMBB slice for the downtown festival area starting at 18:00 tonight.,slice_allocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
We have a new enterprise customer signing up for premium connectivity — provision a dedicated slice for them.,slice_allocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
Port authority is requesting isolated network resources for their cargo tracking systems.,slice_allocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
Set up a URLLC slice for the autonomous vehicle test corridor on Route 47.,slice_allocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
Hospital network upgrade — allocate a high-reliability slice for ICU medical devices before the facility goes live.,slice_allocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
New MVNO onboarding next week. Need a slice ready before Tuesday.,slice_allocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
Emergency services command has requested a dedicated isolated slice ahead of the national disaster drill.,slice_allocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
Spin up a fresh slice for the railway operator — they need QoS guarantees for real-time signaling.,slice_allocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
The trade show ended yesterday. Release all resources from the event slice.,slice_deallocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
Slice NSI-0042 has been inactive for 30 days. Can we safely remove it?,slice_deallocation,natural_language_distribution_diversity,task_2,36,task_2_single_natural_language_distribution_diversity_36.json
